bar_id,roll_c,roll_sigma_u,parkinson_vol_20bar,corwin_schultz_spread,becker_parkinson_sigma,kyle_lambda,amihud_lambda_20bar,vpin_10bar,round_number_fraction,serial_corr_signed_flow,tick_rule_accuracy
43,0.0,710.4201782154325,0.006880648033206789,0.002214659369033409,0.008266167119123029,8845.680084632348,3.967134985481809e-07,0.6349366478228041,0.0,0.3535533905932737,0.6071428571428571
44,0.0,708.3060773959221,0.006939272817683732,0.0,0.007073280993357,3080.086785343133,3.893205291050687e-07,0.5954464177765334,0.022727272727272728,0.3892045454545454,0.5
45,0.0,751.6827239370816,0.0070835831101424655,0.0,0.012471653520129335,369.15902307223286,4.434960915518776e-07,0.5124765963972829,0.02127659574468085,0.34815531191139576,0.7021276595744681
46,0.0,759.0050050001814,0.007083632654052784,4.149426188653444e-06,0.005014996874849239,-127.85304378621032,4.3021491981689995e-07,0.4921952284903066,0.0,0.8539125638299665,0.5714285714285714
47,0.0,760.8615360917087,0.007078549518335968,0.0,8.741985132685408e-05,0.0,4.161592946014318e-07,0.5693833770100133,0.0,,0.0
48,0.0,760.8615360917087,0.007078549518335968,0.0,0.0,,4.1621527318038854e-07,0.5734993495632782,0.0,,0.0
49,0.0,760.8615360917087,0.007078549518335968,0.0,0.0,,4.083223008401981e-07,0.571124233816714,0.0,,0.0
50,0.0,762.2103118852336,0.007078549518335968,0.0,0.0,,3.9493388335276414e-07,0.6610829525333594,0.0,,0.0
51,0.0,764.0738558202825,0.00707423374169893,0.0,0.0,0.0,3.9696238389865605e-07,0.7454493386551162,0.0,,0.0
52,0.0,764.0738558202826,0.007074233741698931,0.0,0.0,,4.020242813347186e-07,0.8110943458993216,0.0,,0.0
53,0.0,764.2570419378436,0.0070755096477016395,0.0,0.0004433597783146698,89.17803439656262,3.868022660884455e-07,0.8516506332618176,0.0,0.7637626158259732,0.2727272727272727
54,0.0,767.024131940875,0.007081592933281282,0.0005086747491123494,0.0007806137671717175,222.45923750746593,3.8414293011738716e-07,0.8766518807357971,0.0,0.8164965809277258,0.5454545454545454
55,0.0,895.0864234599434,0.007910030945546175,0.0,0.012236392563507534,5137.07307422024,4.96135439815928e-07,0.8996757976931539,0.01694915254237288,0.4461644305216398,0.711864406779661
56,0.0,847.2544621005211,0.008051559953283514,0.0,0.014447370242209264,1276.4346927086403,5.227233513971268e-07,0.8508385537127648,0.018867924528301886,0.34447004513156915,0.5094339622641509
57,0.0,844.3195231485007,0.00825099921365056,0.0,0.009350355422308918,1794.9346967204892,5.272699506431242e-07,0.7889973231541167,0.0,0.07594610589338434,0.6101694915254238
58,0.0,856.4303595835324,0.009642694238935169,0.0061887491954485735,0.013724006473750945,-5320.207295385304,5.914718337883092e-07,0.707749454370809,0.0,-0.06454972243679026,0.578125
59,0.0,872.053781713956,0.00968981794440991,0.001681912684925386,0.015721054982938125,-1805.0633830103238,4.533178074697216e-07,0.6287595150132652,0.0,0.18999014891433705,0.5517241379310345
60,401.33181674612734,326.286766194175,0.00843855497968918,0.0,0.007103757836564275,6278.735283306904,3.7826040910843986e-07,0.545191910854313,0.024390243902439025,0.36000000000000004,0.7073170731707317
61,282.59422969570426,410.1183899239361,0.00805705681420331,0.006328337751244436,0.005927065398397855,4985.271453763893,3.5026140722030923e-07,0.45609951638347945,0.0,0.25573907949350594,0.5
62,296.0356488465717,383.7713504673105,0.007900113456060674,0.013121046869008083,0.0025434347640486757,5504.566451175938,3.887131282740317e-07,0.3861976411076987,0.0,0.4523809523809524,0.7083333333333334
63,198.14883255149257,515.4869379121193,0.008046003674212591,0.0,0.01715389641532854,1494.7828318823845,4.279151401277917e-07,0.36492461776144053,0.10714285714285714,0.3333333333333333,0.7857142857142857
64,71.77933317706272,615.4663972386655,0.008223371823344443,0.0,0.022057176037575163,1886.8126717740463,4.500967671698325e-07,0.2856499808030927,0.0,0.5,0.8461538461538461
65,0.0,628.0463162423735,0.008282614797157372,0.0,0.013533874291319747,-1159.115426191192,4.843869949175831e-07,0.2766997949203344,0.0,0.5833333333333335,0.7619047619047619
66,0.0,644.0498793329158,0.008374964875419595,0.0,0.012067203887115428,-805.2163079698513,5.321273913812894e-07,0.26527974515806857,0.0,0.48553038055886144,0.6551724137931034
67,0.0,636.5324272218982,0.008457814872252589,0.0,0.008563647820909655,-589.36920275626,5.385956345530023e-07,0.25271470878578484,0.0,0.27859304643013594,0.5428571428571428
68,0.0,639.8229243464941,0.008622108934371667,0.0,0.00917825481413,-627.180134606687,5.550053951424436e-07,0.2461405845936839,0.0,0.18365345150671514,0.41025641025641024
69,0.0,636.0349637305258,0.009005099782156186,0.0,0.019691608835620156,1228.7696094696867,5.829423372616015e-07,0.23795299111705057,0.0,0.5445811486371709,0.8333333333333334
70,0.0,634.7376990979355,0.009050436448121733,0.0024542406437661566,0.007540450665972927,734.5207809766175,6.124681519263645e-07,0.2780236800663612,0.0,0.7156264473321343,0.7272727272727273
71,0.0,629.5272856248567,0.009050436448121733,0.0,0.002985400863836726,0.0,6.132663803342625e-07,0.3548109349214321,0.0,,1.0
72,30.694606665687175,638.5420784221225,0.00944680898934295,0.0,0.008934658943706396,949.2045739510453,7.030483786711198e-07,0.34796102490075786,0.023255813953488372,0.4070588235294117,0.5116279069767442
73,45.68948480379108,634.8522072118253,0.009574105112284481,0.0,0.012582219179513288,-124.14949154590491,7.172764409865075e-07,0.338932459710778,0.0,0.04761904761904759,0.41935483870967744
74,195.5642310587207,575.4189334924689,0.009615714991325516,0.0037330416509316735,0.0036827294262051936,3289.119431284532,5.995871889789677e-07,0.3645392162118694,0.0,0.057059372637385385,0.6578947368421053
75,178.35083447981827,386.409427532123,0.0091141515177062,0.002491337238285976,0.005015658456297988,-608.9634152752027,6.244066854771251e-07,0.4314673883916608,0.05,0.47193990372426936,0.65
76,200.30202078098446,371.25396173679303,0.008997516672433387,0.0007418625765471395,0.005463449648975563,185.7196463360358,5.302890858302613e-07,0.5332569795938473,0.0,0.2999999999999999,1.0
77,148.66756912832437,414.2732782682298,0.008797785058845528,0.0,0.0012632952111162796,0.0,4.776719566448332e-07,0.6050561137006568,0.0,,1.0
78,107.99626285362609,429.7939058093756,0.007245564544252445,0.0,0.0,,4.5688130264521174e-07,0.6937265792696976,0.0,,1.0
79,82.16011659596772,444.9858505030525,0.007180230938601938,0.0,0.0,,4.3495559843792857e-07,0.7734808947157126,0.0,,1.0
80,60.83607260834916,456.5561060964123,0.006998749691246667,0.0,0.0,0.0,3.9400600485851e-07,0.8120602649327964,0.0,,1.0
81,0.0,608.1767883822113,0.0068392350047782316,0.0,0.00676878047713092,1769.9147087438753,3.922229418351045e-07,0.7360894685110158,0.02702702702702703,0.2145454545454546,0.7567567567567568
82,0.0,572.2751850485388,0.006522665104122598,0.0,0.00676878047713092,0.0,3.481562706430912e-07,0.804859925093633,0.0,,1.0
83,0.0,515.18939618389,0.0061962258228060365,0.0,0.0,0.0,2.9289730746578136e-07,0.8232014420802366,0.0,,1.0
84,0.0,443.30819909938833,0.005890446124556584,0.0,0.0,0.0,2.635166571673948e-07,0.8785340939637407,0.0,,1.0
85,0.0,414.6393954009319,0.005604273613702407,0.0,0.0,0.0,2.3378342190519522e-07,0.895077642544517,0.0,,1.0
86,0.0,413.2220612728024,0.005465240347098389,0.0,0.0,0.0,2.3032082295668295e-07,0.9148019249227877,0.0,,1.0
87,0.0,410.3861498641514,0.005336127463129698,0.0,0.0,,2.2626215449209374e-07,0.9141714466136927,0.0,,1.0
88,0.0,412.7650693687211,0.0051279204682251785,0.0,0.002613722598611418,1749.4978263230505,2.3470302698903992e-07,0.8224018707198931,0.0,0.44721359549995787,0.5454545454545454
89,115.73950391449819,440.62232786037265,0.004899919103470857,0.0025814817471998997,0.0058282924031578115,298.8493510103027,2.700632595297515e-07,0.7799852084054254,0.0,0.34163335903782827,0.8181818181818182
90,101.46780691316005,442.4043256583923,0.005103990175604632,0.010347301828630065,0.002446115707899748,6790.699935654529,2.714694601185876e-07,0.6862905256852696,0.04,0.3066666666666667,0.72
91,95.08386278125082,445.3600888451275,0.00533474339263754,0.004617608225878992,0.00468043570932157,765.1818528279551,2.2035213928174734e-07,0.7318576555351615,0.0,0.5921565254637922,0.6774193548387096
92,171.45428282269853,346.9759878834835,0.0047656069606902916,0.00030084933752931635,0.006404318553917005,-588.0859711481152,2.3306070191884024e-07,0.7221606362102799,0.0,0.2619047619047617,0.875
93,168.7845491572342,340.36064644765116,0.004515946853425993,0.0,0.0063315812650695195,572.0406972048986,2.3296177621658879e-07,0.6468704252262902,0.0,-0.10000000000000006,0.4166666666666667
94,168.82437482077674,414.64054443528534,0.0054286590641604085,0.00034659459076687757,0.010264236480697641,528.0507515402018,2.3010154927474208e-07,0.5582042661081409,0.0,0.31944444444444436,0.627906976744186
95,237.5046283864182,268.9033171103568,0.005265154283829974,0.0036756868203227946,0.00878906906286903,2659.9534045240835,2.9734822498062774e-07,0.4631530076985442,0.0,0.5138888888888887,0.7906976744186046
96,188.26039711275692,403.4835511063863,0.00603172258264059,0.0,0.010950354782576267,1288.9476371099904,3.678792497608754e-07,0.374942222844737,0.0,0.2429811282914313,0.6451612903225806
97,175.45470636012638,414.3690910167623,0.006207063424676251,0.0,0.01623476464033768,500.02972967277543,3.9547630440506283e-07,0.32788333762375543,0.0,0.5192621227991822,0.625
98,184.93944954564392,412.90232685490196,0.006297697704991843,0.006219890695155609,0.0020776148901766843,-10787.399797735194,4.174323641721665e-07,0.3418422029659622,0.014925373134328358,0.163283414022085,0.5373134328358209
99,174.40359656563663,424.3765842955545,0.006512186049996613,0.0024923754062840192,0.004938542554768048,1972.5347682026188,4.265374921671097e-07,0.3296010511895776,0.0,0.19856887298747758,0.47368421052631576
100,188.64374348838106,455.3505942733759,0.0067985142909706055,0.010944308616447391,0.001592151110423979,293.8095246419267,4.282628071293614e-07,0.37942171213129294,0.0,0.05054945054945056,0.6326530612244898
101,232.70893781227923,383.3414557354195,0.006586243308855113,0.0009561116941103654,0.006909377577465323,143.19734311743665,4.556108930890786e-07,0.3694827837202692,0.0,0.25031308716087947,0.6829268292682927
102,209.94567735502048,417.206711883537,0.00671114970413702,0.0,0.0072173189668520085,2676.9131508719333,4.7442213669428697e-07,0.31494380079543494,0.0,0.08738275920531942,0.6666666666666666
103,245.63457754849426,410.5105941150269,0.00697376398661378,0.0,0.010198807916722265,-3363.4976536932413,5.342241227206115e-07,0.37151743442651275,0.0,0.13333333333333344,0.5
104,241.73273843137727,414.1170993923011,0.007025780154461329,0.0023054919756333773,0.0054151481042800965,-687.6300054686891,5.574364899772193e-07,0.36749829565409015,0.0,-0.06579516949597691,0.3870967741935484
105,236.83018003814755,473.21336836417254,0.0077896684363176595,0.0,0.016797943579192468,1974.2277186764336,6.477415681120028e-07,0.41681426297182,0.017241379310344827,0.12433866237057146,0.6896551724137931
106,185.49726698700988,525.3463351539131,0.008047608589314643,0.0031219320307618813,0.010993538391178378,-876.2345641597016,6.965900340934015e-07,0.43557314403057124,0.0,0.4434336101756008,0.5625
107,223.77057703677065,494.6318850258331,0.008047608589314643,0.0,0.006669179435081399,0.0,5.737061024371676e-07,0.5387982272724502,0.0,,0.0
108,139.5761400136564,537.122759572891,0.008008530571725405,0.0,0.0,,4.4462664810052216e-07,0.6442134982669883,0.0,,0.0
109,86.47019756347896,534.0817315871109,0.00772475652792545,0.0,0.0,,4.1261648625489425e-07,0.7059436913451511,0.0,,0.0
110,90.45068453282501,533.1484117826876,0.007537358762107318,0.0,0.0,,4.112344972695074e-07,0.7434438166850863,0.0,,0.0
111,0.0,546.5243650138306,0.007525980199535204,0.0,0.004935620831426462,680.5893280968921,3.865144129091422e-07,0.7331260364842455,0.015625,0.22222222222222227,0.671875
112,0.0,543.8831836983226,0.007496460996597176,0.0,0.006324217970317295,3494.358173984773,3.9875713699369013e-07,0.7434627769823589,0.03636363636363636,0.360088036609656,0.7090909090909091
113,84.28659091568267,529.2125131324777,0.007620755192571046,0.0,0.013802063777109226,571.1255982390596,3.702166476706337e-07,0.6886403405544241,0.018518518518518517,0.27417284322002733,0.6851851851851852
114,0.0,523.0987011635054,0.007572008071840517,0.005631139451691829,0.0075280962966355405,1076.68952921375,3.888017646318251e-07,0.6834281519544869,0.019230769230769232,0.5203761755485894,0.5384615384615384
115,237.7488665163842,432.3701349612424,0.007807257905014519,0.013082407302372036,0.004226328159403242,1670.3982284613805,3.8885709675388955e-07,0.6780281460994061,0.023809523809523808,0.4430910254820618,0.7380952380952381
116,243.48868067462152,380.2390659254732,0.007343748607088549,0.0,0.009245880487433203,999.632827922855,3.8701863180953e-07,0.6680369937237318,0.0,0.1701432773608401,0.647887323943662
117,243.1563222839738,421.70586971356755,0.0075750520746893915,0.0,0.01403358381773331,4131.810187815837,4.2978679125617537e-07,0.5864535386503752,0.038461538461538464,0.5192307692307692,0.7692307692307693
118,337.346308518059,336.00915600080526,0.007793847655874804,0.007132412245482323,0.006013200683334878,2830.6123092221474,4.659273499122671e-07,0.4543718906614285,0.0,0.10032206202542022,0.6842105263157895
119,213.5085946364374,535.5021976502758,0.00809360286439432,0.0011585455380790125,0.010707259370460988,316.6443762921672,4.5078475280765004e-07,0.32396949765467364,0.05714285714285714,0.29166666666666663,0.6285714285714286
120,0.0,620.0642087926163,0.00806708018118541,0.0,0.019886243051874457,499.99608430699044,4.592207819266657e-07,0.24596935463778283,0.0,0.12820512820512828,0.4857142857142857
121,21.43353460932143,589.7031919030728,0.008426766826244924,0.010185931325404258,0.0044013445382763625,4009.1883641734885,4.5257828230376667e-07,0.2127075623096322,0.06,0.3493105470290527,0.64
122,0.0,636.2195619995326,0.008532248693219998,0.010370437051931242,0.004319585407563716,-335.2926541582423,4.4163831438777825e-07,0.1783153828526533,0.0,0.7996422182468695,0.42105263157894735
123,0.0,687.8545711935121,0.008722870400297454,0.0,0.018394946987900295,1100.024572249348,4.709516813239429e-07,0.1783968119667504,0.0,0.22068965517241373,0.5166666666666667
124,0.0,637.7618846191591,0.008847271567913548,0.009104888433115056,0.004622390591755683,2924.718572017107,4.4923933636642867e-07,0.1792736315830376,0.0,0.3125,0.6666666666666666
125,238.2580093822542,480.2399295819574,0.008492486198909986,0.010241168344108317,0.0029613685519813554,-1288.1339013632712,4.3391329555815155e-07,0.15698194286302436,0.03636363636363636,-0.0027529308506178602,0.4909090909090909
126,225.26512428665478,471.26901632102073,0.008429666680575114,0.010581811399792779,0.0028104209370111537,2397.0855576817867,5.169947365317031e-07,0.15453893978423816,0.0,0.40350877192982465,0.6811594202898551
127,214.86580717027715,483.7054284139022,0.008778881862415157,0.0,0.0207344462009315,1120.9527434034376,6.216563680104328e-07,0.17975542426665977,0.02631578947368421,0.3994152764044084,0.7105263157894737
128,165.79372172418869,621.0960280485069,0.00927920071739911,0.001643658088632509,0.011768471569724069,-595.8478334202109,7.983894832725935e-07,0.23416888681459014,0.0,0.23295454545454544,0.6721311475409836
129,357.34948822844956,510.79713108191953,0.00964355294689651,0.017714091075631346,0.002068621030126838,5606.219216627825,8.720087416518125e-07,0.23727366787377133,0.0,0.2987012987012987,0.7454545454545455
130,327.6789219781647,553.1975418430021,0.00970531875675616,0.0,0.010152652957918434,340.4194363295168,8.857077605567467e-07,0.30834193426937484,0.0,-0.24999999999999997,0.7272727272727273
131,368.9428756287256,607.2883354017977,0.010563857496648366,0.002388270302192469,0.013564677155548321,-355.57384547197415,9.763432454789642e-07,0.3195404682144222,0.0,0.013297919370836905,0.5178571428571429
132,514.9908226593863,440.81724645021814,0.010862278524077831,0.014043316789685114,0.00840006737952232,3301.147049785947,1.0362614422112304e-06,0.3192834562697576,0.0,0.16690042075736325,0.5818181818181818
133,428.73656296677234,613.757261306457,0.010860755738709982,0.0,0.017867324983234213,5006.29598350245,1.024569806378591e-06,0.37020998338549005,0.0,0.338235294117647,0.5652173913043478
134,375.72617083339054,660.1928915549217,0.01046514888831525,0.0,0.008469245061822976,1580.5677358506289,9.60399860168942e-07,0.45319617927994116,0.034482758620689655,0.5130434782608696,0.5517241379310345
135,403.288643516617,574.6828578531487,0.010291912707718247,0.0006609408085128083,0.004419225209076427,3930.5442577766453,9.54605779872216e-07,0.4467953251827153,0.0,0.4059989714705752,0.7346938775510204
136,423.84142409542625,543.8743484873805,0.010282468783974482,0.0,0.0057280121244756114,1279.6440799429881,8.865394476062998e-07,0.4432410750100281,0.02702702702702703,0.2198142414860681,0.5135135135135135
137,363.36600639869914,568.5913389091113,0.010093952977174594,0.002117094586680448,0.004708144733312896,2940.318161747725,8.434755434268875e-07,0.41502469666058195,0.04,0.33333333333333337,0.8
138,417.7835951130834,553.564126457938,0.010258249836261477,0.0,0.018953422224108125,2874.52119104142,8.951658652642293e-07,0.3540720075298451,0.0,0.07549407034786232,0.6833333333333333
139,456.0611944444169,482.1337814687265,0.010111597496224667,0.012872916861879923,0.003534768694184138,-838.0899255116989,8.692975154582423e-07,0.3887103487332746,0.0,0.18771451861776278,0.5283018867924528
140,453.94541208456934,481.6926138379675,0.009945625669753199,0.0,0.010012459725683799,-72.0614123202149,8.821599503059227e-07,0.37223386591905067,0.07692307692307693,0.47809144373375745,0.46153846153846156
141,451.19058817618276,492.74921362145454,0.009682250777115205,0.000328509802965762,0.004670086359875302,369.9892910325712,8.558504290974265e-07,0.4087912237759854,0.0,0.21666666666666665,0.5833333333333334
142,446.19938059653845,538.2177574169664,0.009665476497504162,0.0,0.013560521930412961,-1423.2642310508988,8.690163486612545e-07,0.4400883188747521,0.0,0.25,0.5272727272727272
143,442.5704595834482,531.5317305303192,0.009571637910269068,4.217395570873557e-05,0.009424235206226875,665.5913542040557,8.611390398398071e-07,0.3830138481478955,0.06451612903225806,0.2606800811700246,0.7096774193548387
144,426.774658616044,526.7864084797059,0.009550347871827734,0.0013808608631738497,0.008222127098454234,456.67803005916096,8.394985991785108e-07,0.3814341920183742,0.0,0.093341082079043,0.65
145,434.0439096626095,512.4003914612002,0.009538448440946291,0.004775923028177323,0.006010587708054661,1814.325843364896,8.152636056779379e-07,0.43024949362886894,0.0,0.09523809523809529,0.6410256410256411
146,435.2235104783498,509.6547135234756,0.00938985612083054,0.0008383299356328888,0.006961189239387735,-249.3999210554498,8.167459196146775e-07,0.47859002302588877,0.0,0.5,0.4
147,463.43009835161234,452.8703686875603,0.009166642727976702,0.0013409766802787103,0.003914943459684602,-49.235238573682,7.056801231841016e-07,0.48527388587347114,0.0,-0.07100716024967263,0.5757575757575758
148,336.2467911540586,594.4889901030745,0.009067044354257564,0.0,0.01486621512764836,2841.7580644247478,7.161745428844082e-07,0.5178349090809583,0.0,0.45817096691151765,0.9565217391304348
149,395.04424938951826,458.7475211579245,0.008859290938712483,0.0,0.011831091046691517,3400.5029799063645,7.248149519559053e-07,0.5596209492724804,0.0,0.004227885745265362,0.5909090909090909
150,375.9124190136713,494.74661152367156,0.008854406379360039,0.0051770749819259705,0.0035812814396800896,1240.1232367011205,6.35020056041112e-07,0.486089454247025,0.0,0.38949041885226,0.7297297297297297
151,102.39525454297898,634.7313431436095,0.007875468889857042,0.0,0.014861091329279479,1171.5123876436462,6.074696189113486e-07,0.4750268436638695,0.0,0.44309102548206175,0.6666666666666666
152,158.4717543494915,585.085749245983,0.007892235161185996,0.0,0.019835539481826477,351.47385244583364,6.371610474006083e-07,0.43477574334575964,0.03125,0.3916600131784208,0.65625
153,343.050440346926,517.5294627428221,0.008890408313755892,0.005886209377880673,0.013303375851986148,1039.1987987177708,7.353899530308505e-07,0.43880429807843385,0.0,0.13181604987444914,0.6440677966101694
154,180.8514072380893,693.9181171480677,0.009070311395750598,0.0,0.017626107525888196,2698.39965694125,7.820656797857144e-07,0.375425501373908,0.038461538461538464,0.2444444444444444,0.5576923076923077
155,143.50426210838506,712.7141303721558,0.00903546812149265,0.0,0.01001420576166705,1190.0462975291307,7.903735195569253e-07,0.3420757507998211,0.0,0.4276686017238497,0.6774193548387096
156,164.16060343954211,702.4352969445449,0.008995203575170288,0.00031056199821097573,0.003962918720599095,1007.6372241679877,7.957043121077496e-07,0.35754143760591905,0.0,0.3086066999241837,0.7741935483870968
157,95.4330523247633,727.9508411571326,0.008980866485571927,0.0,0.006212457854614998,5824.402183168004,7.053526271392162e-07,0.3548093497896987,0.0,0.3355491619617611,0.6101694915254238
158,0.0,668.3527894044068,0.008641892971557224,0.004695617390644655,0.0031093771461608508,652.4294767990623,7.08173254687435e-07,0.38292330756423276,0.020833333333333332,0.38157894736842113,0.6041666666666666
159,0.0,676.0762654865728,0.008470937763799884,0.0,0.00859590212688832,-533.7117745285196,7.004092527901239e-07,0.3183344619339146,0.0,0.497809052563182,0.6875
160,0.0,681.7643494162573,0.008536293726643236,0.0,0.007416027976826802,1862.0401369070703,6.826510766238315e-07,0.3336638503859475,0.0,0.3266084458844825,0.5952380952380952
161,30.336497598567398,660.7536538245021,0.008472556311347901,0.007326033755912693,0.00031554099268039926,1674.68654348036,6.448454433012668e-07,0.30393661933220023,0.0,0.5192307692307693,0.8823529411764706
162,0.0,713.4232610795962,0.008580780536336572,0.0,0.013700821480634652,4245.346034375884,6.692604362493912e-07,0.3241340621600728,0.0,0.2545454545454546,0.6904761904761905
163,0.0,715.0063538341992,0.008356641383976704,0.0,0.008459296290605559,-430.5649313597735,6.820886044396625e-07,0.3989594402506175,0.0,0.07738095238095241,0.4375
164,0.0,732.592588970583,0.008907450553146196,0.0032389855517351318,0.010002856548346682,2622.8054207249484,7.255412942821673e-07,0.39769404294427263,0.01818181818181818,-0.11444652908067535,0.7090909090909091
